;post_time;user;gender;followers;awards;day_difference;video;likes;comments;carousel;post_images;length_caption;number_hashtags;publication_weekday;IM_performance
25187;2023-06-15_10-28-48_UTC;user213;F;90020;1;235;0;783;3;1;5;128;1;Thursday;Frontstage
25188;2023-06-17_17-41-22_UTC;user213;F;90020;1;233;0;3484;27;1;10;185;1;Saturday;Backstage
25189;2023-06-24_11-25-29_UTC;user213;F;90020;1;226;1;2827;18;0;1;141;1;Saturday;Frontstage
25190;2023-07-01_16-46-57_UTC;user213;F;90020;1;219;0;3629;45;0;1;42;1;Saturday;Frontstage
25191;2023-07-21_18-41-03_UTC;user213;F;90020;1;199;0;2349;8;1;10;511;6;Friday;Frontstage
25192;2023-07-21_22-12-01_UTC;user213;F;90020;1;199;1;3632;42;0;1;209;0;Friday;Backstage
25193;2023-07-24_15-53-19_UTC;user213;F;90020;1;196;1;3168;21;0;1;340;4;Monday;Backstage
25194;2023-07-26_15-41-08_UTC;user213;F;90020;1;194;0;1939;19;0;1;82;1;Wednesday;Frontstage
25195;2023-07-28_19-44-04_UTC;user213;F;90020;1;192;1;711;4;0;1;0;0;Friday;Backstage
25196;2023-07-29_08-18-28_UTC;user213;F;90020;1;191;0;326;0;0;1;401;3;Saturday;Frontstage
25197;2023-07-29_11-53-46_UTC;user213;F;90020;1;191;1;3301;26;0;1;385;1;Saturday;Frontstage
25198;2023-07-29_16-58-35_UTC;user213;F;90020;1;191;1;1393;23;0;1;142;0;Saturday;Offstage
25199;2023-07-31_09-09-15_UTC;user213;F;90020;1;189;1;385;8;0;1;1186;0;Monday;Backstage
25200;2023-08-01_07-12-39_UTC;user213;F;90020;1;188;1;2850;28;0;1;166;1;Tuesday;Backstage
25201;2023-08-02_07-37-29_UTC;user213;F;90020;1;187;1;3150;61;0;1;241;1;Wednesday;Backstage
25202;2023-08-03_10-48-01_UTC;user213;F;90020;1;186;1;1673;21;0;1;133;1;Thursday;Backstage
25203;2023-08-04_17-56-17_UTC;user213;F;90020;1;185;1;322;4;0;1;32;1;Friday;Offstage
25204;2023-08-04_19-10-55_UTC;user213;F;90020;1;185;1;761;16;0;1;780;1;Friday;Backstage
25205;2023-08-05_13-36-31_UTC;user213;F;90020;1;184;1;1388;20;0;1;164;1;Saturday;Backstage
25206;2023-08-05_17-19-49_UTC;user213;F;90020;1;184;1;3578;26;0;1;237;1;Saturday;Frontstage
25207;2023-08-05_20-39-58_UTC;user213;F;90020;1;184;1;1829;45;0;1;70;1;Saturday;Backstage
25208;2023-08-06_10-00-53_UTC;user213;F;90020;1;183;1;982;8;0;1;167;1;Sunday;Backstage
25209;2023-08-06_16-00-15_UTC;user213;F;90020;1;183;1;1117;23;0;1;90;1;Sunday;Backstage
25210;2023-08-06_21-17-06_UTC;user213;F;90020;1;183;1;2918;31;0;1;213;1;Sunday;Frontstage
25211;2023-08-07_17-11-28_UTC;user213;F;90020;1;182;1;519;5;0;1;503;1;Monday;Backstage
25212;2023-08-08_11-41-01_UTC;user213;F;90020;1;181;1;226;2;0;1;158;1;Tuesday;Offstage
25213;2023-08-12_12-03-05_UTC;user213;F;90020;1;177;1;1001;14;0;1;85;1;Saturday;Frontstage
25214;2023-08-14_19-26-50_UTC;user213;F;90020;1;175;1;1269;16;0;1;250;1;Monday;Backstage
25215;2023-08-18_14-05-44_UTC;user213;F;90020;1;171;1;524;5;0;1;812;22;Friday;Backstage
25216;2023-08-21_07-54-56_UTC;user213;F;90020;1;168;1;2528;102;0;1;145;0;Monday;Backstage
25217;2023-08-21_20-37-49_UTC;user213;F;90020;1;168;1;1130;12;0;1;50;0;Monday;Offstage
25218;2023-08-25_17-16-44_UTC;user213;F;90020;1;164;1;1781;27;0;1;249;1;Friday;Backstage
25219;2023-08-26_19-43-00_UTC;user213;F;90020;1;163;1;1166;12;0;1;172;1;Saturday;Backstage
25220;2023-08-27_11-52-00_UTC;user213;F;90020;1;162;0;1686;35;0;1;290;1;Sunday;Frontstage
25221;2023-08-27_19-35-08_UTC;user213;F;90020;1;162;1;1090;18;0;1;61;1;Sunday;Frontstage
25222;2023-08-29_18-26-32_UTC;user213;F;90020;1;160;0;4409;108;0;1;192;1;Tuesday;Backstage
25223;2023-08-31_05-29-39_UTC;user213;F;90020;1;158;0;2654;45;0;1;147;1;Thursday;Frontstage
25224;2023-08-31_09-37-11_UTC;user213;F;90020;1;158;1;449;9;0;1;656;0;Thursday;Frontstage
25225;2023-09-07_05-39-50_UTC;user213;F;90020;1;151;1;2838;47;0;1;234;4;Thursday;Frontstage
25226;2023-09-07_06-58-11_UTC;user213;F;90020;1;151;1;5626;74;0;1;25;1;Thursday;Backstage
25227;2023-09-07_10-02-28_UTC;user213;F;90020;1;151;0;1755;19;1;10;339;3;Thursday;Frontstage
25228;2023-09-09_01-46-10_UTC;user213;F;90020;1;149;0;1680;18;1;10;411;3;Saturday;Frontstage
25229;2023-09-09_11-24-30_UTC;user213;F;90020;1;149;1;1454;12;0;1;242;2;Saturday;Frontstage
25230;2023-09-09_15-52-21_UTC;user213;F;90020;1;149;0;1542;11;1;10;263;1;Saturday;Frontstage
25231;2023-09-13_16-38-09_UTC;user213;F;90020;1;145;1;1286;10;0;1;440;5;Wednesday;Backstage
25232;2023-09-25_17-34-58_UTC;user213;F;90020;1;133;1;1460;27;0;1;727;17;Monday;Frontstage
25233;2023-11-01_17-01-10_UTC;user213;F;90020;1;96;1;863;8;0;1;438;3;Wednesday;Backstage
25234;2023-11-08_14-30-15_UTC;user213;F;90020;1;89;0;517;0;0;1;384;1;Wednesday;Frontstage
25235;2023-11-14_07-59-04_UTC;user213;F;90020;1;83;0;571;10;0;1;978;1;Tuesday;Backstage
25236;2023-12-06_08-46-12_UTC;user213;F;90020;1;61;0;507;2;0;1;887;7;Wednesday;Frontstage
25237;2023-12-09_21-24-21_UTC;user213;F;90020;1;58;0;726;7;1;3;615;11;Saturday;Frontstage
25238;2023-12-13_12-32-20_UTC;user213;F;90020;1;54;1;575;4;0;1;139;1;Wednesday;Frontstage
25239;2023-12-15_12-01-05_UTC;user213;F;90020;1;52;1;1177;26;1;2;548;1;Friday;Frontstage
25240;2023-12-15_16-00-18_UTC;user213;F;90020;1;52;0;1163;18;1;10;199;0;Friday;Frontstage
25241;2024-01-15_16-46-39_UTC;user213;F;90020;1;21;0;834;4;0;1;462;5;Monday;Backstage
25242;2024-01-20_07-36-23_UTC;user213;F;90020;1;16;0;454;1;0;1;220;3;Saturday;Frontstage
25243;2023-02-07_20-52-57_UTC;user214;F;13036;1;363;1;309;36;0;1;230;14;Tuesday;Backstage
25244;2023-02-09_20-17-02_UTC;user214;F;13036;1;361;1;213;18;0;1;395;8;Thursday;Backstage
25245;2023-02-10_20-26-46_UTC;user214;F;13036;1;360;1;170;11;0;1;146;9;Friday;Backstage
25246;2023-02-14_03-29-06_UTC;user214;F;13036;1;356;1;120;24;0;1;539;11;Tuesday;Backstage
25247;2023-02-16_01-08-04_UTC;user214;F;13036;1;354;1;220;41;0;1;564;13;Thursday;Backstage
25248;2023-02-23_17-42-54_UTC;user214;F;13036;1;347;1;113;9;0;1;259;12;Thursday;Backstage
25249;2023-02-26_17-35-57_UTC;user214;F;13036;1;344;1;75;14;0;1;364;10;Sunday;Backstage
25250;2023-02-26_17-54-59_UTC;user214;F;13036;1;344;0;216;9;0;1;1473;6;Sunday;Backstage
25251;2023-02-27_14-37-35_UTC;user214;F;13036;1;343;1;143;8;0;1;394;16;Monday;Backstage
25252;2023-03-03_22-42-17_UTC;user214;F;13036;1;339;0;217;15;0;1;727;13;Friday;Backstage
25253;2023-03-04_14-43-41_UTC;user214;F;13036;1;338;1;169;16;0;1;545;12;Saturday;Offstage
25254;2023-03-07_14-36-44_UTC;user214;F;13036;1;335;1;102;7;0;1;813;7;Tuesday;Offstage
25255;2023-03-09_21-04-57_UTC;user214;F;13036;1;333;0;164;4;1;3;332;10;Thursday;Backstage
25256;2023-03-13_22-06-59_UTC;user214;F;13036;1;329;1;81;7;0;1;140;9;Monday;Backstage
25257;2023-03-16_15-03-34_UTC;user214;F;13036;1;326;1;167;16;0;1;348;11;Thursday;Backstage
25258;2023-03-17_03-08-54_UTC;user214;F;13036;1;325;1;136;18;0;1;279;6;Friday;Backstage
25259;2023-03-17_17-55-15_UTC;user214;F;13036;1;325;1;300;46;0;1;1074;19;Friday;Offstage
25260;2023-03-24_15-08-23_UTC;user214;F;13036;1;318;1;62;6;0;1;765;15;Friday;Backstage
25261;2023-03-25_14-04-30_UTC;user214;F;13036;1;317;1;222;11;0;1;342;10;Saturday;Frontstage
25262;2023-03-25_14-23-55_UTC;user214;F;13036;1;317;1;100;8;0;1;261;12;Saturday;Frontstage
25263;2023-03-27_17-17-18_UTC;user214;F;13036;1;315;1;76;6;0;1;639;20;Monday;Offstage
25264;2023-03-31_13-36-29_UTC;user214;F;13036;1;311;1;261;29;0;1;716;17;Friday;Offstage
25265;2023-04-01_15-01-08_UTC;user214;F;13036;1;310;1;152;12;0;1;859;15;Saturday;Frontstage
25266;2023-04-02_18-24-25_UTC;user214;F;13036;1;309;1;234;24;0;1;240;11;Sunday;Backstage
25267;2023-04-03_22-19-59_UTC;user214;F;13036;1;308;1;251;15;0;1;192;8;Monday;Backstage
25268;2023-04-04_16-55-21_UTC;user214;F;13036;1;307;1;92;2;0;1;711;21;Tuesday;Backstage
25269;2023-04-05_21-03-47_UTC;user214;F;13036;1;306;0;175;9;1;9;50;3;Wednesday;Backstage
25270;2023-04-08_16-46-47_UTC;user214;F;13036;1;303;1;126;12;0;1;250;13;Saturday;Backstage
25271;2023-04-10_16-47-50_UTC;user214;F;13036;1;301;1;80;6;0;1;589;21;Monday;Offstage
25272;2023-04-12_13-12-36_UTC;user214;F;13036;1;299;1;41;4;0;1;273;12;Wednesday;Offstage
25273;2023-04-13_15-45-30_UTC;user214;F;13036;1;298;0;128;8;0;1;411;15;Thursday;Offstage
25274;2023-04-14_13-52-23_UTC;user214;F;13036;1;297;1;262;39;0;1;638;16;Friday;Backstage
25275;2023-04-18_20-05-16_UTC;user214;F;13036;1;293;0;130;4;1;10;241;10;Tuesday;Frontstage
25276;2023-04-22_14-56-29_UTC;user214;F;13036;1;289;0;247;21;1;3;303;11;Saturday;Backstage
25277;2023-04-28_19-24-51_UTC;user214;F;13036;1;283;0;326;36;1;10;1123;8;Friday;Frontstage
25278;2023-04-30_21-42-41_UTC;user214;F;13036;1;281;1;253;29;0;1;655;12;Sunday;Frontstage
25279;2023-05-01_14-51-34_UTC;user214;F;13036;1;280;1;73;3;0;1;626;17;Monday;Backstage
25280;2023-05-03_13-48-16_UTC;user214;F;13036;1;278;0;211;15;0;1;1332;9;Wednesday;Offstage
25281;2023-05-04_14-25-17_UTC;user214;F;13036;1;277;0;303;28;0;1;689;15;Thursday;Backstage
25282;2023-05-05_14-54-16_UTC;user214;F;13036;1;276;1;179;12;0;1;992;15;Friday;Backstage
25283;2023-05-07_16-12-25_UTC;user214;F;13036;1;274;1;27;2;0;1;917;15;Sunday;Frontstage
25284;2023-05-08_16-12-26_UTC;user214;F;13036;1;273;1;317;49;0;1;697;7;Monday;Backstage
25285;2023-05-10_18-32-59_UTC;user214;F;13036;1;271;1;1069;163;0;1;1842;18;Wednesday;Frontstage
25286;2023-05-13_19-42-46_UTC;user214;F;13036;1;268;0;263;9;0;1;711;14;Saturday;Backstage
25287;2023-05-15_14-00-08_UTC;user214;F;13036;1;266;1;988;87;0;1;1099;17;Monday;Backstage
25288;2023-05-18_16-30-06_UTC;user214;F;13036;1;263;0;185;11;1;6;443;15;Thursday;Frontstage
25289;2023-05-19_15-42-51_UTC;user214;F;13036;1;262;1;142;13;0;1;393;14;Friday;Backstage
25290;2023-05-23_19-42-16_UTC;user214;F;13036;1;258;0;195;9;1;10;333;12;Tuesday;Backstage
25291;2023-05-27_18-18-27_UTC;user214;F;13036;1;254;1;122;7;0;1;479;18;Saturday;Backstage
25292;2023-05-30_17-37-01_UTC;user214;F;13036;1;251;1;161;6;1;10;1090;20;Tuesday;Backstage
25293;2023-06-02_15-29-23_UTC;user214;F;13036;1;248;0;196;11;0;1;755;17;Friday;Offstage
25294;2023-06-05_14-34-47_UTC;user214;F;13036;1;245;0;235;16;0;1;2200;18;Monday;Backstage
25295;2023-06-06_14-08-21_UTC;user214;F;13036;1;244;1;175;11;0;1;275;13;Tuesday;Backstage
25296;2023-06-09_14-11-32_UTC;user214;F;13036;1;241;1;173;14;1;5;1033;16;Friday;Backstage
25297;2023-06-12_14-06-48_UTC;user214;F;13036;1;238;1;212;78;0;1;533;20;Monday;Offstage
25298;2023-06-14_16-26-19_UTC;user214;F;13036;1;236;0;302;11;0;1;647;19;Wednesday;Backstage
25299;2023-06-15_14-12-28_UTC;user214;F;13036;1;235;1;148;5;0;1;975;18;Thursday;Backstage
25300;2023-06-20_00-45-20_UTC;user214;F;13036;1;230;1;220;8;1;9;243;0;Tuesday;Frontstage
25301;2023-06-24_15-04-15_UTC;user214;F;13036;1;226;1;181;20;0;1;461;14;Saturday;Backstage
25302;2023-06-26_16-41-43_UTC;user214;F;13036;1;224;1;284;46;0;1;117;11;Monday;Backstage
25303;2023-06-27_17-52-24_UTC;user214;F;13036;1;223;1;176;7;0;1;1117;15;Tuesday;Offstage
25304;2023-06-30_14-35-52_UTC;user214;F;13036;1;220;0;415;27;0;1;431;13;Friday;Backstage
25305;2023-07-02_14-15-07_UTC;user214;F;13036;1;218;0;70;1;0;1;1644;10;Sunday;Offstage
25306;2023-07-03_12-59-10_UTC;user214;F;13036;1;217;1;223;13;1;10;1680;15;Monday;Backstage
25307;2023-07-05_19-56-23_UTC;user214;F;13036;1;215;1;50;7;1;10;1836;22;Wednesday;Offstage
25308;2023-07-06_14-35-28_UTC;user214;F;13036;1;214;1;163;13;0;1;270;16;Thursday;Backstage
25309;2023-07-07_19-47-02_UTC;user214;F;13036;1;213;1;166;8;0;1;1202;9;Friday;Backstage
25310;2023-07-07_20-16-17_UTC;user214;F;13036;1;213;0;160;8;0;1;362;0;Friday;Offstage
25311;2023-07-09_22-27-44_UTC;user214;F;13036;1;211;0;208;15;0;1;675;1;Sunday;Backstage
25312;2023-07-10_14-32-29_UTC;user214;F;13036;1;210;1;131;6;0;1;611;15;Monday;Backstage
25313;2023-07-12_18-19-46_UTC;user214;F;13036;1;208;0;462;42;0;1;167;9;Wednesday;Backstage
25314;2023-07-14_18-06-12_UTC;user214;F;13036;1;206;1;293;23;0;1;577;16;Friday;Backstage
25315;2023-07-17_21-19-37_UTC;user214;F;13036;1;203;1;310;24;1;10;573;13;Monday;Backstage
25316;2023-07-19_17-11-40_UTC;user214;F;13036;1;201;0;135;7;0;1;582;14;Wednesday;Offstage
25317;2023-07-20_17-02-22_UTC;user214;F;13036;1;200;1;141;6;0;1;740;16;Thursday;Frontstage
25318;2023-07-26_19-45-36_UTC;user214;F;13036;1;194;0;148;10;1;10;1060;12;Wednesday;Offstage
25319;2023-07-29_22-49-16_UTC;user214;F;13036;1;191;1;272;11;0;1;551;13;Saturday;Backstage
25320;2023-07-31_19-58-52_UTC;user214;F;13036;1;189;1;52;10;0;1;1249;15;Monday;Offstage
25321;2023-08-01_19-13-33_UTC;user214;F;13036;1;188;0;115;0;0;1;182;0;Tuesday;Backstage
25322;2023-08-03_13-43-39_UTC;user214;F;13036;1;186;0;209;3;0;1;445;1;Thursday;Backstage
25323;2023-08-05_14-38-22_UTC;user214;F;13036;1;184;1;484;33;0;1;206;13;Saturday;Frontstage
25324;2023-08-08_12-54-22_UTC;user214;F;13036;1;181;0;327;26;0;1;563;15;Tuesday;Backstage
25325;2023-08-11_18-02-40_UTC;user214;F;13036;1;178;1;213;20;0;1;250;15;Friday;Backstage
25326;2023-08-14_04-46-59_UTC;user214;F;13036;1;175;0;982;1;1;10;2196;21;Monday;Offstage
25327;2023-08-14_13-44-10_UTC;user214;F;13036;1;175;1;442;87;0;1;151;9;Monday;Backstage
25328;2023-08-17_15-24-34_UTC;user214;F;13036;1;172;1;232;26;0;1;646;14;Thursday;Frontstage
25329;2023-08-18_14-21-26_UTC;user214;F;13036;1;171;0;272;21;0;1;667;17;Friday;Offstage
25330;2023-08-21_13-03-50_UTC;user214;F;13036;1;168;1;369;44;0;1;207;17;Monday;Backstage
25331;2023-08-22_14-03-02_UTC;user214;F;13036;1;167;0;115;12;1;10;438;14;Tuesday;Offstage
25332;2023-08-28_17-06-08_UTC;user214;F;13036;1;161;1;306;52;0;1;420;11;Monday;Frontstage
25333;2023-09-01_13-32-20_UTC;user214;F;13036;1;157;1;93;7;0;1;228;10;Friday;Offstage
25334;2023-09-04_01-28-27_UTC;user214;F;13036;1;154;0;282;15;0;1;737;10;Monday;Frontstage
25335;2023-09-05_16-11-10_UTC;user214;F;13036;1;153;0;346;33;0;1;264;1;Tuesday;Backstage
25336;2023-09-06_22-25-23_UTC;user214;F;13036;1;152;1;308;33;1;10;88;8;Wednesday;Backstage
25337;2023-09-07_16-30-52_UTC;user214;F;13036;1;151;1;169;14;0;1;136;10;Thursday;Backstage
25338;2023-09-08_19-44-01_UTC;user214;F;13036;1;150;0;229;13;0;1;251;9;Friday;Backstage
25339;2023-09-09_12-58-34_UTC;user214;F;13036;1;149;1;158;14;0;1;116;10;Saturday;Backstage
25340;2023-09-09_15-39-25_UTC;user214;F;13036;1;149;0;74;0;1;6;114;1;Saturday;Backstage
25341;2023-09-10_15-08-30_UTC;user214;F;13036;1;148;0;248;37;0;1;1261;9;Sunday;Offstage
25342;2023-09-12_13-21-53_UTC;user214;F;13036;1;146;1;457;151;0;1;247;13;Tuesday;Offstage
25343;2023-09-15_18-08-52_UTC;user214;F;13036;1;143;0;273;24;1;10;846;10;Friday;Offstage
25344;2023-09-18_15-11-29_UTC;user214;F;13036;1;140;1;533;31;0;1;1034;17;Monday;Backstage
25345;2023-09-22_20-36-22_UTC;user214;F;13036;1;136;0;242;31;1;9;405;13;Friday;Offstage
25346;2023-09-23_15-39-27_UTC;user214;F;13036;1;135;1;376;53;0;1;210;17;Saturday;Offstage
25347;2023-09-26_18-37-38_UTC;user214;F;13036;1;132;1;314;36;1;10;516;12;Tuesday;Backstage
25348;2023-09-27_13-42-42_UTC;user214;F;13036;1;131;1;262;13;0;1;282;1;Wednesday;Backstage
25349;2023-09-30_19-56-29_UTC;user214;F;13036;1;128;1;74;4;0;1;813;13;Saturday;Offstage
25350;2023-10-02_14-28-59_UTC;user214;F;13036;1;126;1;202;22;0;1;1347;12;Monday;Offstage
25351;2023-10-05_14-54-07_UTC;user214;F;13036;1;123;0;153;8;0;1;468;6;Thursday;Offstage
25352;2023-10-06_18-17-24_UTC;user214;F;13036;1;122;1;158;11;0;1;727;12;Friday;Frontstage
25353;2023-10-11_17-47-52_UTC;user214;F;13036;1;117;1;69;8;0;1;556;21;Wednesday;Backstage
25354;2023-10-12_15-06-56_UTC;user214;F;13036;1;116;0;234;24;0;1;1026;12;Thursday;Offstage
25355;2023-10-14_18-21-30_UTC;user214;F;13036;1;114;1;436;77;0;1;143;5;Saturday;Backstage
25356;2023-10-17_14-37-21_UTC;user214;F;13036;1;111;1;228;16;1;7;205;9;Tuesday;Backstage
25357;2023-10-18_17-51-12_UTC;user214;F;13036;1;110;1;339;37;0;1;423;7;Wednesday;Backstage
25358;2023-10-19_16-02-51_UTC;user214;F;13036;1;109;0;191;17;0;1;777;11;Thursday;Backstage
25359;2023-10-25_12-37-27_UTC;user214;F;13036;1;103;0;400;20;0;1;326;9;Wednesday;Backstage
25360;2023-10-26_01-28-36_UTC;user214;F;13036;1;102;1;390;4;1;2;42;6;Thursday;Frontstage
25361;2023-10-30_14-45-00_UTC;user214;F;13036;1;98;1;216;14;1;10;327;11;Monday;Backstage
25362;2023-11-02_14-45-49_UTC;user214;F;13036;1;95;1;217;18;0;1;350;11;Thursday;Backstage
25363;2023-11-03_16-35-20_UTC;user214;F;13036;1;94;0;174;3;0;1;336;3;Friday;Backstage
25364;2023-11-06_15-11-34_UTC;user214;F;13036;1;91;1;236;17;0;1;217;15;Monday;Backstage
25365;2023-11-07_18-08-00_UTC;user214;F;13036;1;90;1;80;1;0;1;206;11;Tuesday;Offstage
25366;2023-11-08_14-50-09_UTC;user214;F;13036;1;89;0;253;14;0;1;237;9;Wednesday;Backstage
25367;2023-11-09_16-53-07_UTC;user214;F;13036;1;88;1;229;8;0;1;228;11;Thursday;Frontstage
25368;2023-11-16_20-51-36_UTC;user214;F;13036;1;81;0;305;7;1;4;227;6;Thursday;Backstage
25369;2023-11-18_14-51-21_UTC;user214;F;13036;1;79;1;238;27;0;1;333;11;Saturday;Offstage
25370;2023-11-20_15-44-54_UTC;user214;F;13036;1;77;0;71;1;1;2;277;6;Monday;Offstage
25371;2023-11-22_17-12-15_UTC;user214;F;13036;1;75;1;295;37;0;1;227;10;Wednesday;Backstage
25372;2023-11-24_22-24-13_UTC;user214;F;13036;1;73;1;269;16;0;1;516;12;Friday;Offstage
25373;2023-11-29_13-16-47_UTC;user214;F;13036;1;68;0;224;10;0;1;742;11;Wednesday;Backstage
25374;2023-12-01_14-50-29_UTC;user214;F;13036;1;66;0;152;3;0;1;450;1;Friday;Backstage
25375;2023-12-06_17-35-45_UTC;user214;F;13036;1;61;1;332;41;1;3;225;8;Wednesday;Frontstage
25376;2023-12-11_14-18-23_UTC;user214;F;13036;1;56;1;162;7;1;3;187;7;Monday;Frontstage
25377;2023-12-13_14-41-12_UTC;user214;F;13036;1;54;0;262;17;0;1;133;11;Wednesday;Backstage
25378;2023-12-13_19-10-27_UTC;user214;F;13036;1;54;1;139;19;0;1;117;9;Wednesday;Frontstage
25379;2023-12-14_18-40-55_UTC;user214;F;13036;1;53;1;342;46;1;10;302;4;Thursday;Backstage
25380;2023-12-15_14-36-24_UTC;user214;F;13036;1;52;1;439;9;0;1;288;8;Friday;Backstage
25381;2023-12-17_15-51-35_UTC;user214;F;13036;1;50;0;263;17;0;1;328;8;Sunday;Offstage
25382;2023-12-21_00-43-51_UTC;user214;F;13036;1;46;1;254;29;0;1;82;6;Thursday;Backstage
25383;2023-12-23_17-03-43_UTC;user214;F;13036;1;44;1;207;21;0;1;400;9;Saturday;Backstage
25384;2023-12-24_17-29-33_UTC;user214;F;13036;1;43;1;223;11;0;1;160;6;Sunday;Backstage
25385;2023-12-27_15-59-17_UTC;user214;F;13036;1;40;1;216;11;0;1;274;9;Wednesday;Frontstage
25386;2023-12-28_18-21-13_UTC;user214;F;13036;1;39;1;196;12;0;1;485;8;Thursday;Backstage
25387;2024-01-01_17-40-54_UTC;user214;F;13036;1;35;0;858;59;0;1;430;8;Monday;Backstage
25388;2024-01-02_19-39-56_UTC;user214;F;13036;1;34;1;77;6;0;1;1043;10;Tuesday;Frontstage
25389;2024-01-04_15-56-39_UTC;user214;F;13036;1;32;1;118;1;1;10;439;18;Thursday;Backstage
25390;2024-01-07_22-58-39_UTC;user214;F;13036;1;29;0;949;124;0;1;981;8;Sunday;Backstage
25391;2024-01-12_14-35-08_UTC;user214;F;13036;1;24;1;478;83;0;1;181;11;Friday;Offstage
25392;2024-01-17_15-48-01_UTC;user214;F;13036;1;19;0;547;37;1;3;552;9;Wednesday;Backstage
25393;2024-01-21_20-24-31_UTC;user214;F;13036;1;15;1;307;27;0;1;228;8;Sunday;Backstage
25394;2024-01-24_02-21-38_UTC;user214;F;13036;1;12;0;908;108;1;10;384;9;Wednesday;Offstage
25395;2024-01-25_16-23-26_UTC;user214;F;13036;1;11;1;185;6;0;1;144;1;Thursday;Backstage
25396;2024-01-26_16-06-50_UTC;user214;F;13036;1;10;1;237;8;1;10;652;10;Friday;Backstage
25397;2024-01-29_23-53-58_UTC;user214;F;13036;1;7;1;507;62;0;1;462;10;Monday;Backstage
25398;2024-02-02_16-25-40_UTC;user214;F;13036;1;3;0;1205;126;0;1;109;5;Friday;Backstage
25399;2024-02-03_20-51-56_UTC;user214;F;13036;1;2;1;574;58;0;1;141;9;Saturday;Backstage
25400;2023-02-06_05-12-26_UTC;user215;F;635441;1;364;0;31703;1090;1;3;88;1;Monday;Backstage
25401;2023-02-07_01-54-48_UTC;user216;F;99590;1;363;0;1907;73;0;1;27;0;Tuesday;Offstage
25402;2023-02-11_03-20-05_UTC;user216;F;99590;1;359;0;2415;88;0;1;0;1;Saturday;Backstage
25403;2023-02-12_05-26-38_UTC;user216;F;99590;1;358;0;875;18;0;1;53;1;Sunday;Backstage
25404;2023-02-28_22-16-36_UTC;user216;F;99590;1;342;0;590;34;0;1;293;1;Tuesday;Backstage
25405;2023-03-23_22-09-37_UTC;user216;F;99590;1;319;0;2562;119;0;1;13;0;Thursday;Backstage
25406;2023-04-04_19-50-14_UTC;user216;F;99590;1;307;0;1741;36;0;1;40;0;Tuesday;Backstage
25407;2023-04-07_19-18-57_UTC;user216;F;99590;1;304;0;4761;655;0;1;118;0;Friday;Offstage
25408;2023-04-08_14-51-13_UTC;user216;F;99590;1;303;0;307;13;1;3;69;0;Saturday;Offstage
25409;2023-04-09_16-41-24_UTC;user216;F;99590;1;302;0;876;24;0;1;11;0;Sunday;Offstage
25410;2023-04-10_19-48-42_UTC;user216;F;99590;1;301;0;207;4;1;2;64;0;Monday;Offstage
25411;2023-04-11_18-54-47_UTC;user216;F;99590;1;300;0;793;45;0;1;0;0;Tuesday;Offstage
25412;2023-04-13_18-34-28_UTC;user216;F;99590;1;298;1;1372;59;0;1;32;1;Thursday;Offstage
25413;2023-04-14_14-21-00_UTC;user216;F;99590;1;297;0;907;34;0;1;118;1;Friday;Backstage
25414;2023-04-15_19-46-38_UTC;user216;F;99590;1;296;0;926;25;0;1;435;0;Saturday;Offstage
25415;2023-04-25_20-01-13_UTC;user216;F;99590;1;286;1;440;10;0;1;0;1;Tuesday;Backstage
25416;2023-04-26_15-04-15_UTC;user216;F;99590;1;285;1;1807;42;0;1;10;1;Wednesday;Frontstage
25417;2023-04-26_23-51-38_UTC;user216;F;99590;1;285;0;194;1;0;1;45;1;Wednesday;Frontstage
25418;2023-04-27_13-05-23_UTC;user216;F;99590;1;284;0;3973;203;0;1;44;1;Thursday;Frontstage
25419;2023-04-30_04-03-31_UTC;user216;F;99590;1;281;0;410;10;0;1;527;1;Sunday;Offstage
25420;2023-05-05_17-12-34_UTC;user216;F;99590;1;276;1;1343;54;0;1;44;1;Friday;Offstage
25421;2023-05-07_11-11-54_UTC;user216;F;99590;1;274;1;4503;128;0;1;117;1;Sunday;Backstage
25422;2023-05-08_02-04-54_UTC;user216;F;99590;1;273;0;230;1;0;1;39;0;Monday;Offstage
25423;2023-05-09_14-39-36_UTC;user216;F;99590;1;272;0;407;4;0;1;36;1;Tuesday;Offstage
25424;2023-05-10_13-32-24_UTC;user216;F;99590;1;271;0;2879;166;0;1;173;0;Wednesday;Offstage
25425;2023-05-11_19-23-57_UTC;user216;F;99590;1;270;0;652;19;0;1;165;0;Thursday;Backstage
25426;2023-05-11_21-02-26_UTC;user216;F;99590;1;270;0;2290;32;0;1;77;0;Thursday;Offstage
25427;2023-05-17_15-06-58_UTC;user216;F;99590;1;264;0;346;7;0;1;75;0;Wednesday;Offstage
25428;2023-05-21_13-47-43_UTC;user216;F;99590;1;260;0;3484;82;0;1;90;0;Sunday;Offstage
25429;2023-05-26_17-00-42_UTC;user216;F;99590;1;255;1;4430;162;0;1;62;1;Friday;Backstage
25430;2023-05-29_04-58-35_UTC;user216;F;99590;1;252;0;2501;52;0;1;0;1;Monday;Backstage
25431;2023-06-03_22-22-48_UTC;user216;F;99590;1;247;0;1702;98;1;2;155;0;Saturday;Offstage
25432;2023-06-08_14-05-20_UTC;user216;F;99590;1;242;0;897;39;0;1;122;0;Thursday;Offstage
